name,rarity,planType,category,stamina,forceStamina,costType,costValue,playProduceExamTriggerId,playMovePositionType,moveEffectTriggerType,moveProduceExamEffectIds,isEndTurnLost,isInitial,isRestrict,produceCardStatusEnchantId,searchTag,libraryHidden,noDeckDuplication,unlockProducerLevel,rentalUnlockProducerLevel,evaluation,originIdolCardId,originSupportCardId,isInitialDeckProduceCard,effectGroupIds,viewStartTime,isLimited,order,produceExamTriggerId1,produceExamEffectId1,hideIcon1,produceExamTriggerId2,produceExamEffectId2,hideIcon2,produceExamTriggerId3,produceExamEffectId3,hideIcon3,produceExamTriggerId4,produceExamEffectId4,hideIcon4
ワクワクが止まらない+,SR,ロジック,メンタル,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,18,15,47,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020180000004,,e_effect-exam_card_play_aggressive-0005,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_004-enc01,False,,,,,,
ワクワクが止まらない++,SR,ロジック,メンタル,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,18,15,0,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020180000004,,e_effect-exam_card_play_aggressive-0006,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_004-enc01,False,,,,,,
ワクワクが止まらない+++,SR,ロジック,メンタル,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,18,15,0,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020180000004,,e_effect-exam_card_play_aggressive-0006,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_004-enc01,False,,,,,,
イメトレ,SR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,28,25,35,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020280000008,,e_effect-exam_block-0007,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
イメトレ+,SR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,28,25,47,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020280000008,,e_effect-exam_block-0011,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
イメトレ++,SR,ロジック,メンタル,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,28,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020280000008,,e_effect-exam_block-0011,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
イメトレ+++,SR,ロジック,メンタル,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,28,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020280000008,,e_effect-exam_block-0011,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
幸せな時間,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,7,5,35,,,False,['effect_group-visible-exam_review-000'],0,False,32020070000050,,e_effect-exam_review-0006,False,,,,,,,,,
幸せな時間+,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,7,5,47,,,False,['effect_group-visible-exam_review-000'],0,False,32020070000050,,e_effect-exam_review-0008,False,,,,,,,,,
幸せな時間++,SR,ロジック,メンタル,4,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,7,5,0,,,False,['effect_group-visible-exam_review-000'],0,False,32020070000050,,e_effect-exam_review-0008,False,,,,,,,,,
幸せな時間+++,SR,ロジック,メンタル,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,7,5,0,,,False,['effect_group-visible-exam_review-000'],0,False,32020070000050,,e_effect-exam_review-0008,False,,,,,,,,,
やる気は満点,SR,ロジック,メンタル,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,29,25,35,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020290000051,,e_effect-exam_block-0001,False,,e_effect-exam_review-0004,False,,,,,,
やる気は満点+,SR,ロジック,メンタル,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,29,25,47,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020290000051,,e_effect-exam_block-0002,False,,e_effect-exam_review-0005,False,,,,,,
やる気は満点++,SR,ロジック,メンタル,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,29,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020290000051,,e_effect-exam_block-0004,False,,e_effect-exam_review-0005,False,,,,,,
やる気は満点+++,SR,ロジック,メンタル,1,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,29,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020290000051,,e_effect-exam_block-0006,False,,e_effect-exam_review-0005,False,,,,,,
ひなたぼっこ,SR,ロジック,メンタル,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,22,20,35,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020220000052,,e_effect-exam_block-0011,False,,e_effect-exam_card_play_aggressive-0005,False,,e_effect-exam_stamina_consumption_add-02,False,,,
ひなたぼっこ+,SR,ロジック,メンタル,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,22,20,47,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020220000052,,e_effect-exam_block-0011,False,,e_effect-exam_card_play_aggressive-0007,False,,e_effect-exam_stamina_consumption_add-02,False,,,
ひなたぼっこ++,SR,ロジック,メンタル,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,22,20,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020220000052,,e_effect-exam_block-0013,False,,e_effect-exam_card_play_aggressive-0007,False,,e_effect-exam_stamina_consumption_add-02,False,,,
ひなたぼっこ+++,SR,ロジック,メンタル,0,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,22,20,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_stamina_consumption_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020220000052,,e_effect-exam_block-0015,False,,e_effect-exam_card_play_aggressive-0007,False,,e_effect-exam_stamina_consumption_add-02,False,,,
あふれる思い出,SR,ロジック,メンタル,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,25,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020010000053,,e_effect-exam_block-0002,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
あふれる思い出+,SR,ロジック,メンタル,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,34,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020010000053,,e_effect-exam_block-0004,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
あふれる思い出++,SR,ロジック,メンタル,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020010000053,,e_effect-exam_block-0008,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
あふれる思い出+++,SR,ロジック,メンタル,3,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020010000053,,e_effect-exam_block-0010,False,,e_effect-exam_card_play_aggressive-0005,False,,,,,,
本番前夜,SR,ロジック,メンタル,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,開始時獲得,False,,,False,,20,20,35,,,False,"['effect_group-visible-exam_review-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020200000054,,e_effect-exam_review-0004,False,,e_effect-exam_card_play_aggressive-0003,False,,,,,,
本番前夜+,SR,ロジック,メンタル,5,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,開始時獲得,False,,,False,,20,20,47,,,False,"['effect_group-visible-exam_review-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020200000054,,e_effect-exam_review-0005,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
本番前夜++,SR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,開始時獲得,False,,,True,,20,20,0,,,False,"['effect_group-visible-exam_review-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020200000054,,e_effect-exam_review-0005,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
本番前夜+++,SR,ロジック,メンタル,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,開始時獲得,False,,,True,,20,20,0,,,False,"['effect_group-visible-exam_review-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020200000054,,e_effect-exam_review-0005,False,,e_effect-exam_card_play_aggressive-0004,False,,,,,,
ふれあい,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,25,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020010000055,,e_effect-exam_block-0003,False,,e_effect-exam_review-0004,False,,,,,,
ふれあい+,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,,0,0,34,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020010000055,,e_effect-exam_block-0006,False,,e_effect-exam_review-0005,False,,,,,,
ふれあい++,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020010000055,,e_effect-exam_block-0010,False,,e_effect-exam_review-0005,False,,,,,,
ふれあい+++,SR,ロジック,メンタル,5,0,,0,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,,0,0,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_review-000']",0,False,32020010000055,,e_effect-exam_block-0013,False,,e_effect-exam_review-0005,False,,,,,,
ゆめみごこち,SR,ロジック,メンタル,0,0,好印象,2,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,32,30,35,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020320000057,,e_effect-exam_card_play_aggressive-0004,False,,e_effect-exam_playable_value_add-01,False,,,,,,
ゆめみごこち+,SR,ロジック,メンタル,0,0,好印象,1,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,32,30,47,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020320000057,,e_effect-exam_card_play_aggressive-0005,False,,e_effect-exam_playable_value_add-01,False,,,,,,
ゆめみごこち++,SR,ロジック,メンタル,0,0,好印象,1,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,32,30,0,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020320000057,,e_effect-exam_card_play_aggressive-0006,False,,e_effect-exam_playable_value_add-01,False,,,,,,
ゆめみごこち+++,SR,ロジック,メンタル,0,0,好印象,1,,,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,32,30,0,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,32020320000057,,e_effect-exam_card_play_aggressive-0007,False,,e_effect-exam_playable_value_add-01,False,,,,,,
ファンシーチャーム,SR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,17,15,35,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_review-000']",0,False,32020170000058,,e_effect-exam_review-0003,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_058-enc01,False,,,,,,
ファンシーチャーム+,SR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,17,15,47,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_review-000']",0,False,32020170000058,,e_effect-exam_review-0005,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_058-enc01,False,,,,,,
ファンシーチャーム++,SR,ロジック,メンタル,3,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,17,15,0,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_review-000']",0,False,32020170000058,,e_effect-exam_review-0005,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_058-enc01,False,,,,,,
ファンシーチャーム+++,SR,ロジック,メンタル,2,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,17,15,0,,,False,"['effect_group-visible-exam_status_enchant-000', 'effect_group-visible-exam_review-000']",0,False,32020170000058,,e_effect-exam_review-0005,False,,e_effect-exam_status_enchant-inf-enchant-p_card-02-men-2_058-enc01,False,,,,,,
私がスター,SSR,ロジック,メンタル,0,0,好印象,2,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,25,25,50,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_extra_turn-000']",0,False,42020250000002,,e_effect-exam_extra_turn,False,,e_effect-exam_playable_value_add-01,False,,,,,,
私がスター+,SSR,ロジック,メンタル,0,0,好印象,1,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,25,25,68,,,False,"['effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_extra_turn-000']",0,False,42020250000002,,e_effect-exam_extra_turn,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0001,False,,,
私がスター++,SSR,ロジック,メンタル,0,0,好印象,1,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,25,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_extra_turn-000']",0,False,42020250000002,,e_effect-exam_block-0001,False,,e_effect-exam_extra_turn,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0001,False
私がスター+++,SSR,ロジック,メンタル,0,0,好印象,1,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,25,25,0,,,False,"['effect_group-visible-exam_block-000', 'effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_extra_turn-000']",0,False,42020250000002,,e_effect-exam_block-0005,False,,e_effect-exam_extra_turn,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0001,False
星屑センセーション,SSR,ロジック,メンタル,0,0,やる気,3,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,30,30,50,,,False,"['effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_review-000']",0,False,42020300000004,,e_effect-exam_review-0005,False,,e_effect-exam_playable_value_add-01,False,,,,,,
星屑センセーション+,SSR,ロジック,メンタル,0,0,やる気,3,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,30,30,68,,,False,"['effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_review-000']",0,False,42020300000004,,e_effect-exam_review-0007,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0001,False,,,
星屑センセーション++,SSR,ロジック,メンタル,0,0,やる気,3,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,30,30,0,,,False,"['effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_review-000']",0,False,42020300000004,,e_effect-exam_review-0008,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0001,False,,,
星屑センセーション+++,SSR,ロジック,メンタル,0,0,やる気,3,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,True,デッキ内1枚,30,30,0,,,False,"['effect_group-visible-exam_card_draw-000', 'effect_group-visible-exam_playable_value_add-000', 'effect_group-visible-exam_review-000']",0,False,42020300000004,,e_effect-exam_review-0009,False,,e_effect-exam_playable_value_add-01,False,,e_effect-exam_card_draw-0002,False,,,
ノートの端の決意,SSR,ロジック,メンタル,4,0,,0,,レッスン中1回,ProduceCardMoveEffectTriggerType_Unknown,[],False,,False,,,False,デッキ内1枚,37,35,50,,,False,"['effect_group-visible-exam_stamina_consumption_down-000', 'effect_group-visible-exam_review-000', 'effect_group-visible-exam_card_play_aggressive-000']",0,False,42020370000041,,e_effect-exam_review-0003,False,,e_effect-exam_card_play_aggressive-0003,False,,e_effect-exam_stamina_consumption_down-03,False,,,
