rarity,type,name,supportCardOrder,produceSkillOrder,supportCardLevel,text,produceEffectId1,produceTriggerId1,activationRatePermil1,produceEffectId2,produceTriggerId2,activationRatePermil2,produceEffectId3,produceTriggerId3,activationRatePermil3,Effectbuf,Eventbuf1,Eventeffect1,Eventbuf2,Eventeffect2,itemcard,EventproduceEffectIds1,EventproduceEffectIds2,EventproduceEffectIds3,produceStoryIds1,produceStoryText1,produceitemText1,producecardText1,producecardType1,produceStoryIds2,produceStoryText2,produceitemText2,producecardText2,producecardType2,produceStoryIds3,produceStoryText3,produceitemText3,producecardText3,producecardType3,produceStoryIds4,produceStoryText4,produceitemText4,producecardText4,producecardType4
SSR,ビジュアル,私の目に狂いはない,1999900011,1,15,ビジュアルレッスンボーナス+ 4%,ビジュアル成長率,初期値,0,,,0,,,0,40,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,20,ビジュアルレッスンボーナス+ 4.5%,ビジュアル成長率,初期値,0,,,0,,,0,45,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,25,ビジュアルレッスンボーナス+ 5%,ビジュアル成長率,初期値,0,,,0,,,0,50,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,30,ビジュアルレッスンボーナス+ 5.5%,ビジュアル成長率,初期値,0,,,0,,,0,55,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,35,ビジュアルレッスンボーナス+ 6%,ビジュアル成長率,初期値,0,,,0,,,0,60,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,40,ビジュアルレッスンボーナス+ 6.5%,ビジュアル成長率,初期値,0,,,0,,,0,65,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,45,ビジュアルレッスンボーナス+ 7%,ビジュアル成長率,初期値,0,,,0,,,0,70,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,50,ビジュアルレッスンボーナス+ 7.5%,ビジュアル成長率,初期値,0,,,0,,,0,75,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,55,ビジュアルレッスンボーナス+ 8%,ビジュアル成長率,初期値,0,,,0,,,0,80,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,1,60,ビジュアルレッスンボーナス+ 8.5%,ビジュアル成長率,初期値,0,,,0,,,0,85,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,2,5,授業終了時、ビジュアル上昇+ 4,ビジュアル,授業終了,0,,,0,,,0,4,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,2,30,授業終了時、ビジュアル上昇+ 5,ビジュアル,授業終了,0,,,0,,,0,5,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,2,51,授業終了時、ビジュアル上昇+ 7,ビジュアル,授業終了,0,,,0,,,0,7,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,3,10,スキルカード強化時、ビジュアル上昇+ 2,ビジュアル,カード強化,0,,,0,,,0,2,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,3,35,スキルカード強化時、ビジュアル上昇+ 3,ビジュアル,カード強化,0,,,0,,,0,3,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,3,60,スキルカード強化時、ビジュアル上昇+ 4,ビジュアル,カード強化,0,,,0,,,0,4,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
SSR,ビジュアル,私の目に狂いはない,1999900011,4,1,ビジュアルSPレッスン終了時、体力回復 4,体力回復,SPビジュアルレッスン,0,,,0,,,0,4,20,ビジュアル,,基本変換,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数増加+1\（レッスン内1回）,p_effect-produce_reward-0001_0001-produce_item-pitem_00-3-026-0-0,p_effect-visual_addition-0020_0020,p_effect-produce_card_change-0001_0001-p_rd-produce-random-all-p_card_search-deck_all-starter-random-01_01,p_story-s_card-3-0011-01,仲直りのきっかけを獲得,【ビジュアルレッスン・ビジュアルターンのみ】ターン開始時、スキルカード使用数追加+1\（レッスン内1回）,,,p_story-s_card-3-0011-02,ビジュアル上昇+20,,,,p_story-s_card-3-0011-03,ランダムな名前に「基本」を含むスキルカードを異なるスキルカードにチェンジ,,,,,,,,
